#log10(M_PBH/g)    log10(beta_max)
-0.34947752092351, -20.00986308928119
-0.32992566356676, -19.99454821196937
-0.3103688191274, -19.96392525791293
-0.29081197468806, -19.93330230385648
-0.27125513024871, -19.90267934980004
-0.25169828580936, -19.87205639574359
-0.23214144137001, -19.84143344168714
-0.21258459693067, -19.81081048763069
-0.19302775249132, -19.78018753357426
-0.17347090805197, -19.74956457951781
-0.15391905069523, -19.73424970220599
-0.13436220625588, -19.70362674814955
-0.11480536181653, -19.67300379409311
-0.09524851737718, -19.64238084003666
-0.07569167293783, -19.61175788598022
-0.05613482849848, -19.58113493192377
-0.03657798405913, -19.55051197786733
-0.01702113961978, -19.51988902381088
0.00253570481957, -19.48926606975444
0.02209254925892, -19.45864311569799
0.04164440661566, -19.44332823838617
0.06120125105501, -19.41270528432973
0.08075809549436, -19.38208233027327
0.10031493993371, -19.35145937621684
0.11987178437306, -19.32083642216039
0.1394286288124, -19.29021346810394
0.15898547325175, -19.25959051404751
0.1785423176911, -19.22896755999106
0.19809916213045, -19.19834460593461
0.2176560065698, -19.16772165187817
0.23720786392654, -19.15240677456635
0.25676470836589, -19.12178382050991
0.27632155280524, -19.09116086645346
0.29587839724459, -19.06053791239702
0.31543524168393, -19.02991495834057
0.33499208612329, -18.99929200428413
0.35454893056264, -18.96866905022769
0.37410577500199, -18.93804609617124
0.39366261944134, -18.90742314211479
0.41321946388067, -18.87680018805835
0.43277132123743, -18.86148531074653
0.45232816567678, -18.83086235669009
0.47188501011613, -18.80023940263364
0.49144185455548, -18.7696164485772
0.51099869899482, -18.73899349452075
0.53055554343417, -18.70837054046431
0.55011238787352, -18.67774758640786
0.56966923231287, -18.64712463235142
0.58922607675222, -18.61650167829498
0.60878292119156, -18.58587872423853
0.62833976563092, -18.55525577018209
0.64789162298766, -18.53994089287027
0.66744846742701, -18.50931793881382
0.68700531186636, -18.47869498475738
0.70656215630571, -18.44807203070093
0.72611900074506, -18.41744907664449
0.7456758451844, -18.38682612258804
0.76523268962376, -18.3562031685316
0.7847895340631, -18.32558021447515
0.80434637850246, -18.29495726041871
0.8239032229418, -18.26433430636227
0.84345508029855, -18.24901942905045
0.86301192473789, -18.218396474994
0.88256876917724, -18.18777352093755
0.90212561361659, -18.15715056688111
0.92168245805594, -18.12652761282467
0.94123930249529, -18.09590465876822
0.96079614693464, -18.06528170471178
0.98035299137399, -18.03465875065533
0.99990983581334, -18.00403579659889
1.01946668025269, -17.97341284254244
1.03901853760943, -17.95809796523061
1.05857538204878, -17.92747501117418
1.07813222648813, -17.89685205711773
1.09768907092748, -17.86622910306128
1.11724591536683, -17.83560614900485
1.13680275980618, -17.8049831949484
1.15635960424552, -17.77436024089195
1.17591644868487, -17.7437372868355
1.19547329312422, -17.71311433277907
1.21503013756357, -17.68249137872262
1.23458698200292, -17.65186842466618
1.25413883935967, -17.63655354735436
1.273695683799, -17.60593059329792
1.29325252823836, -17.57530763924147
1.31280937267771, -17.54468468518503
1.33236621711706, -17.51406173112858
1.35192306155641, -17.48343877707213
1.37147990599576, -17.45281582301569
1.39103675043511, -17.42219286895924
1.41059359487446, -17.3915699149028
1.43015043931381, -17.36094696084636
1.44970229667055, -17.34563208353454
1.4692591411099, -17.3150091294781
1.48881598554924, -17.28438617542165
1.50837282998859, -17.2537632213652
1.52792967442794, -17.22314026730876
1.5474865188673, -17.19251731325231
1.56704336330663, -17.16189435919587
1.58660020774599, -17.13127140513943
1.60615705218534, -17.10064845108298
1.62571389662469, -17.07002549702653
1.64526575398143, -17.05471061971472
1.66482259842078, -17.02408766565827
1.68437944286013, -16.99346471160183
1.70393628729947, -16.96284175754538
1.72349313173883, -16.93221880348894
1.74304997617818, -16.90159584943249
1.76260682061753, -16.87097289537605
1.78216366505688, -16.84034994131961
1.80172050949621, -16.80972698726316
1.82127735393557, -16.77910403320671
1.84083419837492, -16.74848107915026
1.86038605573167, -16.73316620183845
1.87994290017102, -16.70254324778201
1.89949974461036, -16.67192029372556
1.91905658904971, -16.64129733966912
1.93861343348906, -16.61067438561268
1.95817027792841, -16.58005143155623
1.97772712236776, -16.54942847749978
1.9972839668071, -16.51880552344334
2.01684081124646, -16.48818256938689
2.03639765568581, -16.45755961533045
2.05594951304255, -16.44224473801863
2.0755063574819, -16.41162178396219
2.09506320192125, -16.38099882990574
2.1146200463606, -16.3503758758493
2.13417689079994, -16.31975292179284
2.1537337352393, -16.28912996773641
2.17329057967865, -16.25850701367996
2.192847424118, -16.22788405962352
2.21240426855735, -16.19726110556706
2.23196111299669, -16.16663815151063
2.25151297035343, -16.15132327419881
2.27106981479279, -16.12070032014237
2.29062665923213, -16.09007736608592
2.31018350367148, -16.05945441202948
2.32974034811083, -16.02883145797303
2.34929719255018, -15.99820850391659
2.36885403698953, -15.96758554986014
2.38841088142888, -15.9369625958037
2.40796772586823, -15.90633964174725
2.42752457030758, -15.87571668769081
2.44708141474693, -15.84509373363437
2.46663327210367, -15.82977885632254
2.48619011654302, -15.7991559022661
2.50574696098237, -15.76853294820966
